datetime,T2M,WS2M,RH2M,PRECTOTCORR
2024-02-03 15:00:00,24.2,2.32,21.44,0.0
2024-02-03 16:00:00,20.68,0.91,38.94,0.0
2024-02-03 17:00:00,18.35,1.05,41.68,0.0
2024-02-03 18:00:00,17.66,1.05,42.31,0.0
2024-02-03 19:00:00,17.05,1.05,43.07,0.0
2024-02-03 20:00:00,16.14,1.1,42.91,0.0
2024-02-03 21:00:00,15.25,1.15,46.69,0.08
2024-02-03 22:00:00,14.68,1.13,49.09,3.35
2024-02-03 23:00:00,14.0,1.39,54.17,5.06
2024-02-04 00:00:00,13.06,1.93,64.7,1.59
2024-02-04 01:00:00,12.5,0.97,72.63,2.06
2024-02-04 02:00:00,12.31,0.97,79.77,6.99
2024-02-04 03:00:00,12.12,0.8,86.52,25.32
2024-02-04 04:00:00,12.16,1.3,91.75,5.44
2024-02-04 05:00:00,12.3,0.65,93.7,0.85
2024-02-04 06:00:00,12.41,0.7,94.97,0.85
2024-02-04 07:00:00,13.56,1.41,91.22,0.33
2024-02-04 08:00:00,14.43,0.63,88.34,5.46
2024-02-04 09:00:00,16.17,0.47,81.62,11.28
2024-02-04 10:00:00,17.68,0.45,75.1,2.57
2024-02-04 11:00:00,18.5,1.31,71.21,1.23
2024-02-04 12:00:00,18.76,2.11,69.9,0.76
2024-02-04 13:00:00,19.05,2.47,68.22,0.55
2024-02-04 14:00:00,19.06,2.29,68.06,0.64
2024-02-04 15:00:00,18.8,2.19,69.28,0.91
2024-02-04 16:00:00,17.83,1.74,74.92,1.85
2024-02-04 17:00:00,16.09,1.22,84.54,1.62
2024-02-04 18:00:00,15.29,1.15,89.4,0.92
2024-02-04 19:00:00,14.31,1.01,94.23,0.43
2024-02-04 20:00:00,14.16,0.86,95.48,0.26
2024-02-04 21:00:00,13.98,0.75,96.53,0.16
2024-02-04 22:00:00,13.54,0.75,98.51,0.3
2024-02-04 23:00:00,12.76,0.84,100.0,0.24
2024-02-05 00:00:00,12.28,0.88,100.0,0.3
2024-02-05 01:00:00,12.15,0.86,100.0,0.38
2024-02-05 02:00:00,12.32,0.82,100.0,0.27
2024-02-05 03:00:00,12.07,0.87,100.0,0.18
2024-02-05 04:00:00,11.48,0.95,100.0,0.15
2024-02-05 05:00:00,10.86,1.0,100.0,0.09
2024-02-05 06:00:00,10.66,1.0,100.0,0.06
2024-02-05 07:00:00,13.53,1.68,95.19,0.03
2024-02-05 08:00:00,15.9,2.21,86.47,0.51
2024-02-05 09:00:00,18.6,2.2,71.02,0.46
2024-02-05 10:00:00,20.74,1.81,55.22,0.05
2024-02-05 11:00:00,22.02,1.78,46.25,0.01
2024-02-05 12:00:00,22.73,2.1,40.99,0.01
2024-02-05 13:00:00,22.88,2.41,37.47,0.0
2024-02-05 14:00:00,22.63,2.58,35.37,0.0
2024-02-05 15:00:00,21.77,2.6,34.96,0.0
2024-02-05 16:00:00,19.26,1.44,43.58,0.0
2024-02-05 17:00:00,15.4,1.29,52.84,0.0
2024-02-05 18:00:00,14.32,1.57,52.52,0.0
2024-02-05 19:00:00,13.53,1.85,51.34,0.0
2024-02-05 20:00:00,12.67,2.04,50.11,0.0
2024-02-05 21:00:00,11.83,2.18,49.19,0.0
2024-02-05 22:00:00,11.0,2.25,49.44,0.0
2024-02-05 23:00:00,10.25,2.34,50.44,0.0
2024-02-06 00:00:00,9.57,2.38,51.99,0.0
2024-02-06 01:00:00,8.86,2.27,54.1,0.0
2024-02-06 02:00:00,8.43,2.18,55.53,0.0
2024-02-06 03:00:00,7.52,1.88,59.07,0.0
2024-02-06 04:00:00,6.85,1.72,61.37,0.0
2024-02-06 05:00:00,6.29,1.61,63.48,0.0
2024-02-06 06:00:00,6.16,1.59,64.27,0.0
2024-02-06 07:00:00,9.39,2.86,52.69,0.0
2024-02-06 08:00:00,12.59,2.48,44.15,0.0
2024-02-06 09:00:00,17.08,3.72,30.12,0.0
2024-02-06 10:00:00,19.12,4.08,23.76,0.0
2024-02-06 11:00:00,20.21,4.08,21.25,0.0
2024-02-06 12:00:00,20.95,4.17,19.58,0.0
2024-02-06 13:00:00,21.18,4.31,18.66,0.0
2024-02-06 14:00:00,20.92,4.23,18.24,0.0
2024-02-06 15:00:00,20.13,3.93,18.61,0.0
2024-02-06 16:00:00,17.32,2.11,26.61,0.0
2024-02-06 17:00:00,12.75,1.44,38.86,0.0
2024-02-06 18:00:00,11.45,1.48,40.83,0.0
2024-02-06 19:00:00,10.49,1.46,42.79,0.0
2024-02-06 20:00:00,9.59,1.44,44.79,0.0
2024-02-06 21:00:00,8.96,1.49,46.33,0.0
2024-02-06 22:00:00,9.13,1.53,46.77,0.0
2024-02-06 23:00:00,9.32,1.7,46.86,0.0
2024-02-07 00:00:00,7.64,1.55,52.35,0.0
2024-02-07 01:00:00,7.06,1.55,54.6,0.0
2024-02-07 02:00:00,7.24,1.6,54.68,0.0
2024-02-07 03:00:00,7.71,1.61,53.68,0.0
2024-02-07 04:00:00,8.06,1.64,53.17,0.0
2024-02-07 05:00:00,7.19,1.52,56.27,0.0
2024-02-07 06:00:00,8.09,1.85,53.54,0.0
2024-02-07 07:00:00,10.23,2.89,46.24,0.0
2024-02-07 08:00:00,12.43,2.92,41.11,0.0
2024-02-07 09:00:00,15.76,2.94,33.39,0.0
2024-02-07 10:00:00,18.64,4.3,23.23,0.0
2024-02-07 11:00:00,19.26,4.47,20.47,0.0
2024-02-07 12:00:00,19.47,4.82,19.77,0.0
2024-02-07 13:00:00,20.26,5.01,19.15,0.0
2024-02-07 14:00:00,20.52,5.06,19.76,0.0
2024-02-07 15:00:00,19.9,4.68,22.1,0.0
2024-02-07 16:00:00,17.71,3.15,28.65,0.0
2024-02-07 17:00:00,13.45,1.87,42.1,0.0
2024-02-07 18:00:00,12.59,2.08,44.79,0.0
2024-02-07 19:00:00,11.87,2.32,47.33,0.0
2024-02-07 20:00:00,11.23,2.56,50.1,0.0
2024-02-07 21:00:00,10.62,2.68,52.93,0.0
2024-02-07 22:00:00,9.98,2.7,56.02,0.0
2024-02-07 23:00:00,9.33,2.65,59.03,0.0
2024-02-08 00:00:00,8.67,2.7,61.67,0.0
2024-02-08 01:00:00,8.27,3.2,63.18,0.0
2024-02-08 02:00:00,7.56,3.3,65.96,0.0
2024-02-08 03:00:00,6.82,3.46,68.39,0.0
2024-02-08 04:00:00,6.13,3.62,70.72,0.0
2024-02-08 05:00:00,5.55,3.83,72.43,0.0
2024-02-08 06:00:00,5.23,4.01,72.85,0.0
2024-02-08 07:00:00,6.89,4.39,64.03,0.0
2024-02-08 08:00:00,10.53,4.26,49.44,0.0
2024-02-08 09:00:00,15.17,5.47,32.51,0.0
2024-02-08 10:00:00,18.5,5.87,24.22,0.0
2024-02-08 11:00:00,20.89,6.01,18.73,0.0
2024-02-08 12:00:00,22.1,5.79,15.82,0.0
2024-02-08 13:00:00,22.6,5.57,14.17,0.0
2024-02-08 14:00:00,22.39,5.35,13.58,0.0
2024-02-08 15:00:00,21.65,4.96,14.14,0.0
2024-02-08 16:00:00,18.57,2.88,20.37,0.0
2024-02-08 17:00:00,13.48,2.03,31.6,0.0
2024-02-08 18:00:00,12.23,2.19,33.76,0.0
2024-02-08 19:00:00,11.26,2.26,36.01,0.0
2024-02-08 20:00:00,10.24,2.22,38.68,0.0
2024-02-08 21:00:00,9.27,2.14,41.57,0.0
2024-02-08 22:00:00,8.43,2.1,44.0,0.0
2024-02-08 23:00:00,7.78,2.16,45.83,0.0
2024-02-09 00:00:00,7.17,2.19,47.62,0.0
2024-02-09 01:00:00,6.61,2.17,49.47,0.0
2024-02-09 02:00:00,6.07,2.18,51.33,0.0
2024-02-09 03:00:00,5.5,2.13,53.57,0.0
2024-02-09 04:00:00,4.85,2.0,56.43,0.0
2024-02-09 05:00:00,4.25,1.81,58.89,0.0
2024-02-09 06:00:00,4.22,1.75,59.26,0.0
2024-02-09 07:00:00,7.52,2.98,48.27,0.0
2024-02-09 08:00:00,11.0,2.32,40.04,0.0
2024-02-09 09:00:00,15.98,2.17,30.8,0.0
2024-02-09 10:00:00,20.95,3.29,22.17,0.0
2024-02-09 11:00:00,23.21,2.75,18.25,0.0
2024-02-09 12:00:00,24.29,2.15,16.46,0.0
2024-02-09 13:00:00,24.75,1.86,15.44,0.0
2024-02-09 14:00:00,24.37,1.74,15.47,0.0
2024-02-09 15:00:00,23.28,1.52,17.07,0.0
2024-02-09 16:00:00,20.15,0.79,31.86,0.0
2024-02-09 17:00:00,17.57,0.87,29.06,0.0
2024-02-09 18:00:00,17.32,0.89,28.09,0.0
2024-02-09 19:00:00,16.51,0.89,28.49,0.0
2024-02-09 20:00:00,15.68,0.89,30.14,0.0
2024-02-09 21:00:00,15.05,0.85,30.46,0.0
2024-02-09 22:00:00,14.45,0.77,31.66,0.0
2024-02-09 23:00:00,13.76,0.67,33.41,0.0
2024-02-10 00:00:00,13.07,0.59,35.68,0.0
2024-02-10 01:00:00,12.31,0.62,37.6,0.0
2024-02-10 02:00:00,11.43,0.77,39.37,0.0
2024-02-10 03:00:00,10.13,0.85,42.8,0.0
2024-02-10 04:00:00,9.01,0.85,46.01,0.0
2024-02-10 05:00:00,8.91,0.81,45.65,0.0
2024-02-10 06:00:00,9.72,0.66,43.0,0.0
2024-02-10 07:00:00,11.18,0.41,43.49,0.0
2024-02-10 08:00:00,13.57,0.67,35.23,0.0
2024-02-10 09:00:00,18.01,0.79,26.99,0.0
2024-02-10 10:00:00,22.14,0.71,19.94,0.0
2024-02-10 11:00:00,23.49,0.57,18.19,0.0
2024-02-10 12:00:00,24.28,0.59,17.17,0.0
2024-02-10 13:00:00,24.57,0.66,16.71,0.0
2024-02-10 14:00:00,24.22,0.73,16.95,0.0
2024-02-10 15:00:00,23.23,0.82,18.54,0.0
2024-02-10 16:00:00,20.49,0.63,32.08,0.0
2024-02-10 17:00:00,17.67,0.9,31.03,0.0
2024-02-10 18:00:00,16.42,1.06,31.81,0.0
2024-02-10 19:00:00,15.15,1.18,34.62,0.0
2024-02-10 20:00:00,13.74,1.25,37.74,0.0
2024-02-10 21:00:00,12.45,1.3,40.96,0.0
2024-02-10 22:00:00,11.24,1.3,44.72,0.0
2024-02-10 23:00:00,10.23,1.27,47.95,0.0
2024-02-11 00:00:00,9.46,1.26,50.61,0.0
2024-02-11 01:00:00,8.83,1.26,52.93,0.0
2024-02-11 02:00:00,8.32,1.24,55.2,0.0
2024-02-11 03:00:00,7.9,1.21,57.22,0.0
2024-02-11 04:00:00,7.64,1.19,58.69,0.0
2024-02-11 05:00:00,7.43,1.19,60.63,0.0
2024-02-11 06:00:00,7.36,1.15,62.19,0.0
2024-02-11 07:00:00,10.57,1.38,54.1,0.0
2024-02-11 08:00:00,13.47,1.9,45.14,0.0
2024-02-11 09:00:00,17.46,1.62,36.64,0.0
2024-02-11 10:00:00,21.91,1.58,25.92,0.0
2024-02-11 11:00:00,23.39,1.38,23.12,0.0
2024-02-11 12:00:00,24.22,1.13,21.76,0.0
2024-02-11 13:00:00,24.57,0.88,21.13,0.0
2024-02-11 14:00:00,24.42,0.7,21.04,0.0
2024-02-11 15:00:00,23.59,0.6,22.82,0.0
2024-02-11 16:00:00,21.05,0.61,33.77,0.0
2024-02-11 17:00:00,18.28,1.0,35.44,0.0
2024-02-11 18:00:00,16.63,1.2,38.2,0.0
2024-02-11 19:00:00,15.17,1.27,42.15,0.0
2024-02-11 20:00:00,14.03,1.29,45.38,0.0
2024-02-11 21:00:00,13.02,1.29,48.58,0.0
2024-02-11 22:00:00,11.97,1.26,52.27,0.0
2024-02-11 23:00:00,11.04,1.22,55.56,0.0
2024-02-12 00:00:00,10.4,1.19,58.2,0.0
2024-02-12 01:00:00,9.97,1.18,60.51,0.0
2024-02-12 02:00:00,9.22,1.16,64.04,0.0
2024-02-12 03:00:00,8.37,1.14,67.84,0.0
2024-02-12 04:00:00,7.87,1.13,69.89,0.0
2024-02-12 05:00:00,7.88,1.11,69.41,0.0
2024-02-12 06:00:00,8.37,1.02,66.85,0.0
2024-02-12 07:00:00,10.93,0.78,58.5,0.0
2024-02-12 08:00:00,13.59,0.19,49.25,0.0
2024-02-12 09:00:00,16.99,0.87,40.67,0.0
2024-02-12 10:00:00,21.14,1.47,28.98,0.0
2024-02-12 11:00:00,23.07,1.38,24.79,0.0
2024-02-12 12:00:00,24.47,1.07,21.77,0.0
2024-02-12 13:00:00,25.13,0.85,19.81,0.0
2024-02-12 14:00:00,25.05,0.86,19.04,0.0
2024-02-12 15:00:00,23.96,0.47,22.5,0.0
2024-02-12 16:00:00,22.52,0.35,27.04,0.0
2024-02-12 17:00:00,21.92,0.08,25.28,0.0
2024-02-12 18:00:00,21.18,0.14,27.23,0.0
2024-02-12 19:00:00,20.31,0.39,27.61,0.0
2024-02-12 20:00:00,19.63,0.55,27.77,0.0
2024-02-12 21:00:00,18.28,0.69,31.28,0.0
2024-02-12 22:00:00,18.08,0.65,29.76,0.0
2024-02-12 23:00:00,17.51,0.62,30.36,0.0
2024-02-13 00:00:00,17.08,0.47,31.93,0.0
2024-02-13 01:00:00,16.6,0.42,33.49,0.0
2024-02-13 02:00:00,15.88,0.34,34.87,0.0
2024-02-13 03:00:00,15.4,0.29,36.22,0.0
2024-02-13 04:00:00,14.7,0.31,37.79,0.0
2024-02-13 05:00:00,14.14,0.47,39.11,0.0
2024-02-13 06:00:00,13.9,0.43,40.15,0.0
2024-02-13 07:00:00,14.78,0.37,41.83,0.0
2024-02-13 08:00:00,16.52,0.52,34.05,0.0
2024-02-13 09:00:00,20.18,0.72,27.2,0.0
2024-02-13 10:00:00,23.29,1.28,21.21,0.0
2024-02-13 11:00:00,23.99,1.32,20.32,0.0
2024-02-13 12:00:00,23.99,1.21,20.47,0.0
2024-02-13 13:00:00,23.71,1.02,21.07,0.0
2024-02-13 14:00:00,23.32,0.68,21.78,0.0
2024-02-13 15:00:00,22.74,0.61,23.41,0.0
2024-02-13 16:00:00,20.68,0.58,37.87,0.0
2024-02-13 17:00:00,18.11,1.01,37.82,0.0
2024-02-13 18:00:00,16.49,1.08,43.11,0.0
2024-02-13 19:00:00,14.99,1.16,44.5,0.0
2024-02-13 20:00:00,14.04,1.18,45.75,0.0
2024-02-13 21:00:00,13.45,1.15,46.82,0.0
2024-02-13 22:00:00,13.03,1.11,47.8,0.0
2024-02-13 23:00:00,12.55,1.09,48.77,0.0
2024-02-14 00:00:00,12.1,1.07,49.65,0.0
2024-02-14 01:00:00,11.68,1.05,50.44,0.0
2024-02-14 02:00:00,11.45,1.0,51.2,0.0
2024-02-14 03:00:00,11.49,0.98,50.94,0.0
2024-02-14 04:00:00,11.68,0.94,50.2,0.0
2024-02-14 05:00:00,11.75,0.87,50.23,0.0
2024-02-14 06:00:00,11.55,0.85,51.52,0.0
2024-02-14 07:00:00,13.34,0.99,48.75,0.0
2024-02-14 08:00:00,15.53,1.31,41.07,0.0
2024-02-14 09:00:00,19.75,1.26,31.13,0.0
2024-02-14 10:00:00,23.22,1.39,23.66,0.0
2024-02-14 11:00:00,24.74,1.65,21.22,0.0
2024-02-14 12:00:00,25.6,1.9,20.04,0.0
2024-02-14 13:00:00,25.92,2.08,19.83,0.0
2024-02-14 14:00:00,25.66,2.18,20.36,0.0
2024-02-14 15:00:00,24.73,2.07,22.12,0.0
2024-02-14 16:00:00,21.53,0.94,37.57,0.0
2024-02-14 17:00:00,17.65,1.16,43.52,0.0
2024-02-14 18:00:00,15.99,1.25,46.22,0.0
2024-02-14 19:00:00,14.96,1.35,48.38,0.0
2024-02-14 20:00:00,14.16,1.38,50.29,0.0
2024-02-14 21:00:00,13.43,1.35,52.24,0.0
2024-02-14 22:00:00,12.75,1.32,54.08,0.0
2024-02-14 23:00:00,12.11,1.29,56.06,0.0
2024-02-15 00:00:00,11.52,1.25,57.93,0.0
2024-02-15 01:00:00,10.96,1.23,60.11,0.0
2024-02-15 02:00:00,10.44,1.25,63.09,0.0
2024-02-15 03:00:00,9.93,1.27,66.7,0.0
2024-02-15 04:00:00,9.44,1.22,70.14,0.0
2024-02-15 05:00:00,8.96,1.13,73.31,0.0
2024-02-15 06:00:00,9.05,1.04,73.47,0.0
2024-02-15 07:00:00,12.55,1.96,58.79,0.0
2024-02-15 08:00:00,15.39,1.68,50.19,0.0
2024-02-15 09:00:00,20.43,1.88,34.97,0.0
2024-02-15 10:00:00,24.05,2.12,26.24,0.0
2024-02-15 11:00:00,25.43,2.07,24.01,0.0
2024-02-15 12:00:00,26.29,2.02,22.51,0.0
2024-02-15 13:00:00,26.66,1.98,21.78,0.0
2024-02-15 14:00:00,26.42,2.0,21.61,0.0
2024-02-15 15:00:00,25.57,1.97,22.38,0.0
2024-02-15 16:00:00,22.26,0.94,37.35,0.0
2024-02-15 17:00:00,18.72,1.18,40.61,0.0
2024-02-15 18:00:00,17.26,1.24,40.59,0.0
2024-02-15 19:00:00,16.1,1.26,42.16,0.0
2024-02-15 20:00:00,15.17,1.26,43.19,0.0
2024-02-15 21:00:00,14.28,1.27,44.39,0.0
2024-02-15 22:00:00,13.23,1.25,46.38,0.0
2024-02-15 23:00:00,12.22,1.23,48.44,0.0
2024-02-16 00:00:00,11.37,1.19,50.4,0.0
2024-02-16 01:00:00,10.64,1.17,52.27,0.0
2024-02-16 02:00:00,10.02,1.16,53.95,0.0
2024-02-16 03:00:00,9.5,1.15,55.33,0.0
2024-02-16 04:00:00,9.08,1.15,56.51,0.0
2024-02-16 05:00:00,8.7,1.14,57.44,0.0
2024-02-16 06:00:00,8.78,1.08,57.73,0.0
2024-02-16 07:00:00,12.42,1.59,47.75,0.0
2024-02-16 08:00:00,15.25,1.58,39.57,0.0
2024-02-16 09:00:00,19.58,1.32,31.22,0.0
2024-02-16 10:00:00,24.29,2.07,20.59,0.0
2024-02-16 11:00:00,25.94,2.13,18.08,0.0
2024-02-16 12:00:00,26.81,2.08,16.93,0.0
2024-02-16 13:00:00,27.13,2.05,16.28,0.0
2024-02-16 14:00:00,26.94,2.14,16.1,0.0
2024-02-16 15:00:00,26.04,2.18,16.92,0.0
2024-02-16 16:00:00,22.46,1.03,32.07,0.0
2024-02-16 17:00:00,18.47,1.25,36.47,0.0
2024-02-16 18:00:00,17.22,1.3,36.81,0.0
2024-02-16 19:00:00,16.54,1.3,36.67,0.0
2024-02-16 20:00:00,15.38,1.33,37.59,0.0
2024-02-16 21:00:00,14.19,1.35,39.41,0.0
2024-02-16 22:00:00,13.02,1.34,41.36,0.0
2024-02-16 23:00:00,11.96,1.31,43.87,0.0
2024-02-17 00:00:00,11.17,1.27,45.95,0.0
2024-02-17 01:00:00,10.52,1.24,47.32,0.0
2024-02-17 02:00:00,10.04,1.23,48.44,0.0
2024-02-17 03:00:00,9.51,1.22,49.77,0.0
2024-02-17 04:00:00,8.96,1.21,51.22,0.0
2024-02-17 05:00:00,8.28,1.23,52.77,0.0
2024-02-17 06:00:00,8.38,1.26,52.73,0.0
2024-02-17 07:00:00,12.69,2.19,40.32,0.0
2024-02-17 08:00:00,15.94,2.34,32.42,0.0
2024-02-17 09:00:00,20.86,2.59,23.81,0.0
2024-02-17 10:00:00,24.82,3.66,16.8,0.0
2024-02-17 11:00:00,26.29,3.92,15.02,0.0
2024-02-17 12:00:00,27.08,3.91,14.14,0.0
2024-02-17 13:00:00,27.33,3.87,13.88,0.0
2024-02-17 14:00:00,27.01,3.64,14.13,0.0
2024-02-17 15:00:00,26.16,3.16,15.17,0.0
2024-02-17 16:00:00,22.38,1.25,29.36,0.0
2024-02-17 17:00:00,18.45,1.27,35.28,0.0
2024-02-17 18:00:00,17.69,1.29,34.68,0.0
2024-02-17 19:00:00,17.05,1.26,34.66,0.0
2024-02-17 20:00:00,16.64,1.18,33.91,0.0
2024-02-17 21:00:00,16.09,0.97,33.83,0.0
2024-02-17 22:00:00,16.55,0.86,31.33,0.0
2024-02-17 23:00:00,16.36,0.79,31.45,0.0
2024-02-18 00:00:00,15.68,0.83,33.02,0.0
2024-02-18 01:00:00,15.17,0.76,34.29,0.0
2024-02-18 02:00:00,15.11,0.51,35.05,0.0
2024-02-18 03:00:00,15.14,0.07,35.43,0.0
2024-02-18 04:00:00,14.38,0.58,36.64,0.0
2024-02-18 05:00:00,13.04,0.85,39.36,0.0
2024-02-18 06:00:00,11.91,1.09,42.98,0.0
2024-02-18 07:00:00,14.57,1.25,41.4,0.0
2024-02-18 08:00:00,17.78,1.85,30.18,0.0
2024-02-18 09:00:00,22.18,1.97,23.64,0.0
2024-02-18 10:00:00,26.88,2.55,15.97,0.0
2024-02-18 11:00:00,28.48,2.46,14.24,0.0
2024-02-18 12:00:00,29.16,2.46,13.52,0.0
2024-02-18 13:00:00,29.33,2.45,13.26,0.0
2024-02-18 14:00:00,28.66,2.29,13.73,0.0
2024-02-18 15:00:00,27.66,1.94,15.35,0.0
2024-02-18 16:00:00,23.77,0.91,33.14,0.0
2024-02-18 17:00:00,20.06,1.23,35.81,0.0
2024-02-18 18:00:00,18.63,1.45,35.79,0.0
2024-02-18 19:00:00,17.22,1.69,36.5,0.0
2024-02-18 20:00:00,16.55,1.91,36.93,0.0
2024-02-18 21:00:00,16.44,2.09,37.11,0.0
2024-02-18 22:00:00,16.0,2.22,38.16,0.0
2024-02-18 23:00:00,15.43,2.31,39.83,0.0
2024-02-19 00:00:00,14.79,2.31,41.86,0.0
2024-02-19 01:00:00,13.87,2.17,45.01,0.0
2024-02-19 02:00:00,12.61,2.24,48.72,0.0
2024-02-19 03:00:00,12.07,2.49,50.47,0.0
2024-02-19 04:00:00,11.09,2.05,54.36,0.0
2024-02-19 05:00:00,10.46,1.97,57.0,0.0
2024-02-19 06:00:00,10.82,2.6,55.7,0.0
2024-02-19 07:00:00,13.2,3.65,47.96,0.0
2024-02-19 08:00:00,16.71,3.81,38.77,0.0
2024-02-19 09:00:00,21.35,5.39,27.78,0.0
2024-02-19 10:00:00,25.1,6.29,21.39,0.0
2024-02-19 11:00:00,26.85,5.93,19.58,0.0
2024-02-19 12:00:00,28.42,5.68,18.24,0.0
2024-02-19 13:00:00,29.57,5.53,17.23,0.0
2024-02-19 14:00:00,29.92,5.1,17.06,0.0
2024-02-19 15:00:00,29.7,4.2,17.68,0.0
2024-02-19 16:00:00,26.45,2.02,26.49,0.0
2024-02-19 17:00:00,21.82,1.75,35.27,0.0
2024-02-19 18:00:00,20.57,1.65,37.92,0.0
2024-02-19 19:00:00,20.29,1.41,40.06,0.0
2024-02-19 20:00:00,20.75,1.16,42.23,0.0
2024-02-19 21:00:00,20.65,1.04,45.41,0.03
2024-02-19 22:00:00,20.32,0.88,48.78,0.16
2024-02-19 23:00:00,19.83,0.7,51.49,0.27
2024-02-20 00:00:00,19.12,0.68,54.38,0.15
2024-02-20 01:00:00,18.39,0.66,57.58,0.6
2024-02-20 02:00:00,18.04,0.52,61.15,8.38
2024-02-20 03:00:00,18.05,0.55,61.61,19.89
2024-02-20 04:00:00,16.79,0.93,68.58,4.07
2024-02-20 05:00:00,15.56,1.06,72.89,0.16
2024-02-20 06:00:00,14.9,1.06,76.85,0.0
2024-02-20 07:00:00,16.29,1.89,72.25,0.0
2024-02-20 08:00:00,17.69,2.45,67.11,0.0
2024-02-20 09:00:00,21.21,2.72,53.19,0.0
2024-02-20 10:00:00,24.18,2.87,44.73,0.0
2024-02-20 11:00:00,26.13,2.7,40.08,0.0
2024-02-20 12:00:00,27.19,2.27,37.87,0.0
2024-02-20 13:00:00,27.64,1.69,36.72,0.0
2024-02-20 14:00:00,27.5,1.08,36.26,0.0
2024-02-20 15:00:00,26.86,0.48,36.74,0.0
2024-02-20 16:00:00,25.27,0.3,46.42,0.0
2024-02-20 17:00:00,22.43,0.79,51.28,0.0
2024-02-20 18:00:00,20.68,0.95,54.94,0.0
2024-02-20 19:00:00,19.67,0.98,56.83,0.0
2024-02-20 20:00:00,19.21,1.0,56.25,0.0
2024-02-20 21:00:00,18.52,1.01,57.27,0.0
2024-02-20 22:00:00,17.27,1.06,60.36,0.0
2024-02-20 23:00:00,15.9,1.09,63.24,0.0
2024-02-21 00:00:00,14.67,1.12,64.0,0.0
2024-02-21 01:00:00,13.6,1.16,62.62,0.0
2024-02-21 02:00:00,12.65,1.21,60.37,0.0
2024-02-21 03:00:00,11.82,1.2,58.42,0.0
2024-02-21 04:00:00,11.1,1.16,56.51,0.0
2024-02-21 05:00:00,10.48,1.13,54.82,0.0
2024-02-21 06:00:00,10.55,1.09,52.99,0.0
2024-02-21 07:00:00,14.27,2.04,39.2,0.0
2024-02-21 08:00:00,17.05,1.99,32.42,0.0
2024-02-21 09:00:00,21.58,1.8,24.33,0.0
2024-02-21 10:00:00,25.73,2.16,13.07,0.0
2024-02-21 11:00:00,26.89,2.35,11.35,0.0
2024-02-21 12:00:00,27.45,2.59,10.67,0.0
2024-02-21 13:00:00,27.54,2.74,10.39,0.0
2024-02-21 14:00:00,27.18,2.85,10.57,0.0
2024-02-21 15:00:00,26.15,2.83,11.55,0.0
2024-02-21 16:00:00,22.86,1.42,22.94,0.0
2024-02-21 17:00:00,17.98,1.33,32.32,0.0
2024-02-21 18:00:00,16.37,1.47,33.27,0.0
2024-02-21 19:00:00,15.48,1.58,34.43,0.0
2024-02-21 20:00:00,14.71,1.69,36.2,0.0
2024-02-21 21:00:00,13.92,1.76,38.81,0.0
2024-02-21 22:00:00,13.08,1.78,41.94,0.0
2024-02-21 23:00:00,12.22,1.69,45.48,0.0
2024-02-22 00:00:00,11.39,1.47,49.08,0.0
2024-02-22 01:00:00,10.69,1.21,52.01,0.0
2024-02-22 02:00:00,10.41,1.05,52.97,0.0
2024-02-22 03:00:00,11.22,0.98,50.2,0.0
2024-02-22 04:00:00,11.93,0.82,48.59,0.0
2024-02-22 05:00:00,11.9,0.82,49.29,0.0
2024-02-22 06:00:00,11.64,0.83,51.68,0.0
2024-02-22 07:00:00,13.92,1.6,43.26,0.0
2024-02-22 08:00:00,16.48,1.84,36.98,0.0
2024-02-22 09:00:00,22.02,1.8,22.85,0.0
2024-02-22 10:00:00,25.04,2.04,16.9,0.0
2024-02-22 11:00:00,26.18,2.39,15.69,0.0
2024-02-22 12:00:00,26.73,2.79,15.04,0.0
2024-02-22 13:00:00,26.78,3.19,14.8,0.0
2024-02-22 14:00:00,26.24,3.37,14.9,0.0
2024-02-22 15:00:00,25.16,3.29,15.64,0.0
2024-02-22 16:00:00,22.56,1.9,22.5,0.0
2024-02-22 17:00:00,17.58,1.37,34.97,0.0
2024-02-22 18:00:00,15.9,1.57,36.58,0.0
2024-02-22 19:00:00,14.97,1.81,37.37,0.0
2024-02-22 20:00:00,14.08,2.0,38.93,0.0
2024-02-22 21:00:00,13.16,2.06,41.35,0.0
2024-02-22 22:00:00,12.35,2.01,44.06,0.0
2024-02-22 23:00:00,11.54,1.85,46.96,0.0
2024-02-23 00:00:00,10.83,1.72,49.59,0.0
2024-02-23 01:00:00,10.18,1.59,51.65,0.0
2024-02-23 02:00:00,9.59,1.53,53.32,0.0
2024-02-23 03:00:00,9.04,1.47,54.91,0.0
2024-02-23 04:00:00,8.49,1.36,56.57,0.0
2024-02-23 05:00:00,8.02,1.24,57.84,0.0
2024-02-23 06:00:00,8.57,1.12,56.61,0.0
2024-02-23 07:00:00,12.65,2.13,43.7,0.0
2024-02-23 08:00:00,16.14,1.55,35.83,0.0
2024-02-23 09:00:00,21.15,2.59,24.99,0.0
2024-02-23 10:00:00,23.24,3.23,21.45,0.0
2024-02-23 11:00:00,24.41,3.43,19.72,0.0
2024-02-23 12:00:00,25.11,3.51,18.44,0.0
2024-02-23 13:00:00,25.36,3.51,17.67,0.0
2024-02-23 14:00:00,24.97,3.47,17.62,0.0
2024-02-23 15:00:00,24.01,3.26,18.39,0.0
